Date,AMD,AN,AZO,BK,CBRE,CF,CLF,CSX,D,DD,DRI,ES,ETN,GE,GNW,GS,HBAN,HD,ICE,IGT,ITT,JEF,KDP,KO,MCHP,MTB,NDAQ,ORLY,OXY,PEG,PSA,PWR,RF,SHW,SPG,SYK,SYY,TAP,TDC,TGNA,TPR,TROW,TXN,WBA,YUM
2010-01-19,9.010000228881836,19.34000015258789,157.27999877929688,20.808568954467773,13.300000190734863,14.34404182434082,43.00345993041992,4.291645526885986,20.928932189941406,29.378507614135742,19.885498046875,15.76661205291748,23.59966278076172,57.6042594909668,13.510000228881836,127.88286590576172,2.606395721435547,20.079248428344727,18.83524513244629,12.960250854492188,14.001916885375977,16.184040069580078,3.1200172901153564,17.6246337890625,9.339807510375977,48.3415412902832,5.43953800201416,38.61000061035156,49.19857406616211,18.50141716003418,46.1870002746582,18.147647857666016,4.3761749267578125,16.719575881958008,37.58527374267578,47.047142028808594,18.44200897216797,30.74519157409668,30.0,5.838080883026123,24.70155906677246,33.0411376953125,16.691368103027344,22.361595153808594,19.20139503479004
2010-01-20,8.869999885559082,19.190000534057617,156.3699951171875,21.816226959228516,13.579999923706055,14.114479064941406,41.018428802490234,4.023152828216553,20.721927642822266,29.072078704833984,20.268342971801758,15.689006805419922,23.1229305267334,57.464942932128906,13.34000015258789,128.5955810546875,2.6003334522247314,19.92629623413086,18.586589813232422,12.890435218811035,13.81654167175293,16.08673858642578,3.113424777984619,17.337238311767578,9.25232982635498,50.276493072509766,5.385496139526367,37.95000076293945,48.48566818237305,18.11362648010254,45.67725372314453,18.314590454101562,4.524065017700195,16.55624771118164,36.71256637573242,46.1963996887207,18.467994689941406,30.17964744567871,30.18000030517578,5.712804317474365,23.316415786743164,32.47513198852539,16.57657814025879,22.489408493041992,18.93208885192871
2010-01-21,8.989999771118164,18.670000076293945,157.3300018310547,21.611875534057617,13.039999961853027,14.006108283996582,37.315250396728516,3.8540701866149902,20.451236724853516,27.453777313232422,20.279434204101562,15.497965812683105,22.565059661865234,55.79324722290039,12.899999618530273,123.29205322265625,2.745806932449341,19.801145553588867,17.882089614868164,12.820622444152832,13.48121452331543,15.898621559143066,3.048607349395752,16.9842472076416,9.161494255065918,50.85893249511719,5.126082420349121,37.84000015258789,47.12175750732422,17.843868255615234,45.098758697509766,18.16728973388672,4.611452579498291,16.50555992126465,35.55058670043945,45.205238342285156,18.058746337890625,29.903791427612305,29.700000762939453,5.623316764831543,22.491939544677734,31.598735809326172,16.326749801635742,22.185094833374023,18.835132598876953
2010-01-22,7.880000114440918,18.360000610351562,155.8699951171875,20.6253604888916,12.470000267028809,13.706686973571777,35.33856201171875,3.748711347579956,20.06375503540039,26.582380294799805,20.063053131103516,15.199469566345215,22.274290084838867,56.10668182373047,12.40999984741211,118.11884307861328,2.842790126800537,19.272747039794922,17.294998168945312,13.099884033203125,13.366708755493164,15.288888931274414,3.005762815475464,16.943639755249023,8.818309783935547,48.91749572753906,4.955844402313232,37.86000061035156,47.17757797241211,17.557241439819336,44.48590850830078,18.03962516784668,4.4366774559021,16.333759307861328,34.609249114990234,44.635337829589844,17.844379425048828,29.669321060180664,28.670000076293945,5.519512176513672,22.45235824584961,30.8197021484375,15.604268074035645,21.905109405517578,18.468887329101562
2010-01-25,8.069999694824219,18.610000610351562,156.44000244140625,20.970653533935547,12.680000305175781,13.708111763000488,35.77226638793945,3.8192334175109863,20.207067489624023,27.204801559448242,19.979820251464844,15.247222900390625,21.834753036499023,57.0121955871582,12.880000114440918,118.77790069580078,2.9094643592834473,19.20322036743164,17.42622947692871,12.68099308013916,13.407605171203613,15.496451377868652,3.005762815475464,16.978008270263672,8.895696640014648,48.535675048828125,4.958545684814453,38.58000183105469,48.138492584228516,17.669641494750977,45.11021423339844,18.078907012939453,4.403066158294678,16.592853546142578,35.34956741333008,44.9657096862793,18.03276252746582,29.5175838470459,27.93000030517578,5.74143648147583,22.48534393310547,31.464841842651367,15.995893478393555,22.318986892700195,18.46349334716797
2010-01-26,8.09000015258789,18.549999237060547,158.33999633789062,20.6253604888916,12.630000114440918,13.709537506103516,34.69633865356445,3.848971366882324,20.222984313964844,26.898380279541016,20.240596771240234,15.199469566345215,21.6826114654541,56.94254684448242,13.050000190734863,115.63568115234375,2.7882370948791504,19.27969741821289,16.45753288269043,12.655603408813477,13.353082656860352,14.984015464782715,3.013453245162964,16.91240119934082,8.892330169677734,47.71381759643555,4.890991687774658,38.459999084472656,47.524742126464844,17.585338592529297,44.863929748535156,18.098543167114258,4.087121486663818,17.693971633911133,35.207374572753906,45.064823150634766,17.928831100463867,29.59345245361328,28.420000076293945,5.669848442077637,22.828332901000977,31.264009475708008,15.766322135925293,22.014657974243164,18.49042320251465
2010-01-27,8.1899995803833,18.34000015258789,156.3800048828125,20.970653533935547,12.800000190734863,13.745187759399414,34.20425796508789,3.869363307952881,20.169912338256836,27.042020797729492,20.318283081054688,15.259169578552246,21.408748626708984,56.76840591430664,13.369999885559082,116.11085510253906,2.9579555988311768,19.356178283691406,16.75971031188965,12.084389686584473,13.443046569824219,14.9580659866333,3.0211427211761475,17.027984619140625,8.962986946105957,49.37696075439453,4.958545684814453,38.27000045776367,47.38215255737305,17.343673706054688,45.797508239746094,18.177108764648438,4.147620677947998,17.986858367919922,35.49665451049805,43.70197677612305,17.935327529907227,29.572757720947266,28.579999923706055,5.7772321701049805,23.0921630859375,32.03083801269531,15.887855529785156,22.337247848510742,18.748964309692383
2010-01-28,7.880000114440918,18.030000686645508,155.4199981689453,20.61724281311035,12.529999732971191,13.588346481323242,33.395240783691406,3.711324691772461,19.95759391784668,26.20892906188965,20.778799057006836,15.199469566345215,21.14163589477539,56.28081130981445,13.630000114440918,117.48270416259766,3.024629592895508,19.008546829223633,16.46270751953125,11.951103210449219,13.347628593444824,14.808878898620605,3.0332272052764893,16.924894332885742,8.878875732421875,49.00163269042969,4.928822040557861,37.72999954223633,48.04550552368164,17.18069839477539,44.98992919921875,17.872684478759766,4.3223981857299805,17.905187606811523,35.33976364135742,43.10728073120117,17.889850616455078,29.283090591430664,28.170000076293945,5.813027381896973,22.99982452392578,30.795381546020508,15.643539428710938,22.1546630859375,18.495819091796875
2010-01-29,7.460000038146973,18.0,155.02999877929688,20.560697555541992,12.300000190734863,13.240431785583496,33.32018280029297,3.6416549682617188,19.88327980041504,25.9408016204834,20.506925582885742,15.115893363952637,20.705486297607422,56.00221252441406,13.84000015258789,113.980224609375,2.9034032821655273,19.474365234375,16.48688507080078,11.64011001586914,13.170421600341797,14.484551429748535,3.0387208461761475,16.946765899658203,8.683734893798828,47.726741790771484,4.861268043518066,37.79999923706055,48.566246032714844,17.19193458557129,45.350765228271484,17.892316818237305,4.26862096786499,17.840410232543945,35.300533294677734,42.8842658996582,18.182172775268555,28.965837478637695,27.969999313354492,5.780813217163086,23.006420135498047,30.19894027709961,15.270262718200684,21.941633224487305,18.425798416137695
2010-02-01,7.980000019073486,18.25,156.5,20.907028198242188,12.770000457763672,13.585488319396973,35.92239761352539,3.7240707874298096,20.03721809387207,27.415477752685547,21.00072479248047,15.300963401794434,21.763755798339844,56.59427261352539,14.34000015258789,117.36009216308594,2.9700777530670166,19.738567352294922,16.909936904907227,11.951103210449219,13.293106079101562,14.964557647705078,3.0541012287139893,16.98737144470215,8.919245719909668,48.47098159790039,4.977462291717529,38.2400016784668,49.48994064331055,17.21441078186035,46.08961868286133,18.04944610595703,4.463565826416016,18.198068618774414,36.07029342651367,43.11552810668945,18.429019927978516,29.31068229675293,28.149999618530273,5.376336097717285,23.263660430908203,31.05707359313965,15.643539428710938,22.14248275756836,19.0775146484375
2010-02-02,7.909999847412109,18.549999237060547,157.5800018310547,20.680849075317383,13.489999771118164,13.728068351745605,37.14845275878906,3.779299259185791,20.164600372314453,26.400449752807617,21.24485969543457,15.515878677368164,22.027482986450195,58.683902740478516,15.0,120.28011322021484,2.988262414932251,20.183544158935547,17.10160255432129,12.052655220031738,13.753835678100586,15.230504035949707,3.0826642513275146,17.196666717529297,8.936068534851074,48.535675048828125,5.020697116851807,38.849998474121094,50.07890319824219,17.360532760620117,46.47337341308594,18.04944610595703,4.423232555389404,18.462785720825195,36.51154708862305,43.90019607543945,18.2926025390625,29.207242965698242,28.809999465942383,5.397810935974121,23.567066192626953,31.14228630065918,15.819993019104004,22.385940551757812,19.292959213256836
2010-02-03,7.809999942779541,18.479999542236328,157.08999633789062,20.193164825439453,13.6899995803833,13.846426963806152,37.15679168701172,3.739366054534912,19.97882843017578,26.410011291503906,21.09505271911621,15.48602294921875,21.89899253845215,58.09182357788086,14.699999809265137,120.5023422241211,2.854912519454956,19.794189453125,17.234560012817383,11.9003267288208,13.554819107055664,15.12671947479248,3.0826642513275146,17.140439987182617,9.05718994140625,46.70426559448242,5.150404453277588,38.93000030517578,49.67593765258789,17.169452667236328,45.71162414550781,18.118192672729492,4.29550838470459,18.09386444091797,35.69276428222656,43.396366119384766,18.058746337890625,29.41411781311035,28.780000686645508,5.2295756340026855,23.408763885498047,30.85622787475586,15.745338439941406,21.071266174316406,19.034427642822266
2010-02-04,7.190000057220459,17.600000381469727,154.39999389648438,19.288463592529297,12.680000305175781,13.341666221618652,33.5537109375,3.596620559692383,19.5648193359375,25.481159210205078,20.751056671142578,15.056188583374023,21.09827423095703,55.862892150878906,13.59000015258789,115.48235321044922,2.7518677711486816,19.418752670288086,16.502416610717773,11.310073852539062,13.323090553283691,14.140763282775879,2.9486351013183594,16.69060707092285,8.730835914611816,45.71413803100586,4.96124792098999,38.279998779296875,47.388343811035156,16.658023834228516,43.91887664794922,17.371856689453125,4.114010334014893,17.981220245361328,34.0503044128418,42.19871139526367,17.727449417114258,27.883089065551758,27.799999237060547,4.889528274536133,22.735984802246094,29.37732696533203,15.33134651184082,20.359146118164062,17.98952865600586
2010-02-05,7.349999904632568,17.59000015258789,155.3800048828125,19.182443618774414,12.34000015258789,13.434348106384277,34.77141189575195,3.6467509269714355,19.50642967224121,25.394990921020508,20.856468200683594,15.008432388305664,21.12552833557129,54.992210388183594,13.850000381469727,118.14948272705078,2.8064212799072266,19.453516006469727,17.003177642822266,11.100625991821289,13.224950790405273,14.238058090209961,2.977199077606201,16.584400177001953,8.841865539550781,47.02782440185547,5.080145359039307,38.470001220703125,47.55573654174805,16.590576171875,44.4630012512207,16.85138511657715,4.154343605041504,17.995302200317383,35.967323303222656,42.1739387512207,17.675479888916016,28.427907943725586,27.65999984741211,4.842996597290039,22.63704490661621,29.74247932434082,15.589239120483398,20.27394676208496,17.7633113861084
2010-02-08,7.420000076293945,17.610000610351562,156.94000244140625,18.984556198120117,12.15999984741211,13.16344165802002,33.80391311645508,3.6119155883789062,19.251651763916016,25.06941032409668,20.823171615600586,14.793513298034668,21.11870765686035,54.33052062988281,13.510000228881836,115.80431365966797,2.776113271713257,19.87762451171875,16.756256103515625,11.15140438079834,12.952326774597168,14.088869094848633,2.9486351013183594,16.44695281982422,8.841865539550781,46.13479232788086,4.8774800300598145,38.189998626708984,47.30154800415039,16.56810188293457,43.540855407714844,17.01833152770996,4.187952518463135,17.798171997070312,34.672977447509766,42.479522705078125,17.5390682220459,28.489980697631836,28.010000228881836,4.8966875076293945,22.551294326782227,29.2921199798584,15.677471160888672,20.261770248413086,17.623266220092773
2010-02-09,7.539999961853027,17.959999084472656,159.0500030517578,19.125898361206055,12.279999732971191,13.659632682800293,35.6555061340332,3.6603474617004395,19.410886764526367,26.611103057861328,21.31144142150879,14.948732376098633,21.75929832458496,54.33052062988281,14.0,116.86958312988281,2.8185441493988037,20.072301864624023,17.07224464416504,11.183135032653809,13.260391235351562,14.27049446105957,2.950831413269043,16.871784210205078,8.885602951049805,46.58778381347656,4.918014049530029,38.880001068115234,48.29966735839844,16.798524856567383,43.42058181762695,17.283479690551758,4.2282867431640625,17.958694458007812,34.609249114990234,42.87601089477539,17.75344467163086,27.572744369506836,28.25,5.000492572784424,22.8876895904541,29.632936477661133,15.867497444152832,20.456539154052734,17.81178092956543
